CODE	CODE2	DISPLAY	SYSTEM	VALIDCODE	ACCPDX	ASTERISK	IM
51.95	5195	Removal of prosthetic device from bile duct	ICD9CM_2010_IM	1	Y	0	0
51.96	5196	Percutaneous extraction of common duct stones	ICD9CM_2010_IM	1	Y	0	0
51.98	5198	Other percutaneous procedures on biliary tract	ICD9CM_2010_IM	1	Y	0	0
51.99	5199	Other operations on biliary tract	ICD9CM_2010_IM	1	Y	0	0
52	52	Operations on pancreas	ICD9CM_2010_IM	0	Y	0	0
52.0	520	Pancreatotomy	ICD9CM_2010_IM	0	Y	0	0
52.01	5201	Drainage of pancreatic cyst by catheter	ICD9CM_2010_IM	1	Y	0	0
52.09	5209	Other pancreatotomy	ICD9CM_2010_IM	1	Y	0	0
52.1	521	Diagnostic procedures on pancreas	ICD9CM_2010_IM	0	Y	0	0
52.11	5211	Closed [aspiration] [needle] [percutaneous] biopsy of pancreas	ICD9CM_2010_IM	1	Y	0	0
52.12	5212	Open biopsy of pancreas	ICD9CM_2010_IM	1	Y	0	0
52.13	5213	Endoscopic retrograde pancreatography [ERP]	ICD9CM_2010_IM	1	Y	0	0
52.14	5214	Closed [endoscopic] biopsy of pancreatic duct	ICD9CM_2010_IM	1	Y	0	0
52.19	5219	Other diagnostic procedures on pancreas	ICD9CM_2010_IM	1	Y	0	0
52.2	522	Local excision or destruction of pancreas and pancreatic duct	ICD9CM_2010_IM	0	Y	0	0
52.21	5221	Endoscopic excision or destruction of lesion or tissue of pancreatic duct	ICD9CM_2010_IM	1	Y	0	0
52.22	5222	Other excision or destruction of lesion or tissue of pancreas or pancreatic duct	ICD9CM_2010_IM	1	Y	0	0
52.3	523	Marsupialization of pancreatic cyst	ICD9CM_2010_IM	1	Y	0	0
52.4	524	Internal drainage of pancreatic cyst	ICD9CM_2010_IM	1	Y	0	0
52.5	525	Partial pancreatectomy	ICD9CM_2010_IM	0	Y	0	0
52.50	5250	Laparoscopic partial pancreatectomy (IM)	ICD9CM_2010_IM	1	Y	0	1
52.51	5251	Proximal pancreatectomy	ICD9CM_2010_IM	1	Y	0	0
52.52	5252	Distal pancreatectomy	ICD9CM_2010_IM	1	Y	0	0
52.53	5253	Radical subtotal pancreatectomy	ICD9CM_2010_IM	1	Y	0	0
52.59	5259	Other partial pancreatectomy	ICD9CM_2010_IM	1	Y	0	0
52.6	526	Total pancreatectomy	ICD9CM_2010_IM	1	Y	0	0
52.60	5260	Laparoscopic total pancreatectomy (IM)	ICD9CM_2010_IM	1	Y	0	1
52.7	527	Radical pancreaticoduodenectomy	ICD9CM_2010_IM	1	Y	0	0
52.70	5270	Laparoscopic pancreaticoduodenectomy (IM)	ICD9CM_2010_IM	1	Y	0	1
52.8	528	Transplant of pancreas	ICD9CM_2010_IM	0	Y	0	0
52.80	5280	Pancreatic transplant, not otherwise specified	ICD9CM_2010_IM	1	Y	0	0
52.81	5281	Reimplantation of pancreatic tissue	ICD9CM_2010_IM	1	Y	0	0
52.82	5282	Homotransplant of pancreas	ICD9CM_2010_IM	1	Y	0	0
52.83	5283	Heterotransplant of pancreas	ICD9CM_2010_IM	1	Y	0	0
52.84	5284	Autotransplantation of cells of Islets of Langerhans	ICD9CM_2010_IM	1	Y	0	0
52.85	5285	Allotransplantation of cells of Islets of Langerhans	ICD9CM_2010_IM	1	Y	0	0
52.86	5286	Transplantation of cells of Islets of Langerhans, not otherwise specified	ICD9CM_2010_IM	1	Y	0	0
52.9	529	Other operations on pancreas	ICD9CM_2010_IM	0	Y	0	0
52.92	5292	Cannulation of pancreatic duct	ICD9CM_2010_IM	1	Y	0	0
52.93	5293	Endoscopic insertion of stent (tube) into pancreatic duct	ICD9CM_2010_IM	1	Y	0	0
52.94	5294	Endoscopic removal of stone(s) from pancreatic duct	ICD9CM_2010_IM	1	Y	0	0
52.95	5295	Other repair of pancreas	ICD9CM_2010_IM	1	Y	0	0
52.96	5296	Anastomosis of pancreas	ICD9CM_2010_IM	1	Y	0	0
52.97	5297	Endoscopic insertion of nasopancreatic drainage tube	ICD9CM_2010_IM	1	Y	0	0
52.98	5298	Endoscopic dilation of pancreatic duct	ICD9CM_2010_IM	1	Y	0	0
52.99	5299	Other operations on pancreas	ICD9CM_2010_IM	1	Y	0	0
53	53	Repair of hernia	ICD9CM_2010_IM	0	Y	0	0
53.0	530	Other unilateral repair of inguinal hernia	ICD9CM_2010_IM	0	Y	0	0
53.00	5300	Unilateral repair of inguinal hernia, not otherwise specified	ICD9CM_2010_IM	1	Y	0	0
53.01	5301	Other and open repair of direct inguinal hernia	ICD9CM_2010_IM	1	Y	0	0
53.02	5302	Other and open repair of indirect inguinal hernia	ICD9CM_2010_IM	1	Y	0	0
53.03	5303	Other and open repair of direct inguinal hernia with graft or prosthesis	ICD9CM_2010_IM	1	Y	0	0
53.04	5304	Other and open repair of indirect inguinal hernia with graft or prosthesis	ICD9CM_2010_IM	1	Y	0	0
53.05	5305	Repair of inguinal hernia with graft or prosthesis, not otherwise specified	ICD9CM_2010_IM	1	Y	0	0
53.1	531	Other bilateral repair of inguinal hernia	ICD9CM_2010_IM	0	Y	0	0
53.10	5310	Bilateral repair of inguinal hernia, not otherwise specified	ICD9CM_2010_IM	1	Y	0	0
53.11	5311	Other and open bilateral repair of direct inguinal hernia	ICD9CM_2010_IM	1	Y	0	0
53.12	5312	Other and open bilateral repair of indirect inguinal hernia	ICD9CM_2010_IM	1	Y	0	0
53.13	5313	Other and open bilateral repair of inguinal hernia, one direct and one indirect	ICD9CM_2010_IM	1	Y	0	0
53.14	5314	Other and open bilateral repair of direct inguinal hernia with graft or prosthesis	ICD9CM_2010_IM	1	Y	0	0
53.15	5315	Other and open bilateral repair of indirect inguinal hernia with graft or prosthesis	ICD9CM_2010_IM	1	Y	0	0
53.16	5316	Other and open bilateral repair of inguinal hernia, one direct and one indirect, with graft or prosthesis	ICD9CM_2010_IM	1	Y	0	0
53.17	5317	Bilateral inguinal hernia repair with graft or prosthesis, not otherwise specified	ICD9CM_2010_IM	1	Y	0	0
53.2	532	Unilateral repair of femoral hernia	ICD9CM_2010_IM	0	Y	0	0
53.21	5321	Unilateral repair of femoral hernia with graft or prosthesis	ICD9CM_2010_IM	1	Y	0	0
53.29	5329	Other unilateral femoral herniorrhaphy	ICD9CM_2010_IM	1	Y	0	0
53.3	533	Bilateral repair of femoral hernia	ICD9CM_2010_IM	0	Y	0	0
53.31	5331	Bilateral repair of femoral hernia with graft or prosthesis	ICD9CM_2010_IM	1	Y	0	0
53.39	5339	Other bilateral femoral herniorrhaphy	ICD9CM_2010_IM	1	Y	0	0
53.4	534	Repair of umbilical hernia	ICD9CM_2010_IM	0	Y	0	0
53.41	5341	Other and open repair of umbilical hernia with graft or prosthesis	ICD9CM_2010_IM	1	Y	0	0
53.42	5342	Laparoscopic repair of umbilical hernia with graft or prosthesis	ICD9CM_2010_IM	1	Y	0	0
53.43	5343	Other laparoscopic umbilical herniorrhaphy	ICD9CM_2010_IM	1	Y	0	0
53.49	5349	Other open umbilical herniorrhaphy	ICD9CM_2010_IM	1	Y	0	0
53.5	535	Repair of other hernia of anterior abdominal wall (without graft or	ICD9CM_2010_IM	0	Y	0	0
53.51	5351	Incisional hernia repair	ICD9CM_2010_IM	1	Y	0	0
53.59	5359	Repair of other hernia of anterior abdominal wall	ICD9CM_2010_IM	1	Y	0	0
53.6	536	Repair of other hernia of anterior abdominal wall with graft or prosthesis	ICD9CM_2010_IM	0	Y	0	0
53.61	5361	Other open incisional hernia repair with graft or prosthesis	ICD9CM_2010_IM	1	Y	0	0
53.62	5362	Laparoscopic incisional hernia repair with graft or prosthesis	ICD9CM_2010_IM	1	Y	0	0
53.63	5363	Other laparoscopic repair of other hernia of anterior abdominal wall with graft or prosthesis	ICD9CM_2010_IM	1	Y	0	0
53.69	5369	Other and open repair of other hernia of anterior abdominal wall with graft or prosthesis	ICD9CM_2010_IM	1	Y	0	0
53.7	537	Repair of diaphragmatic hernia, abdominal approach	ICD9CM_2010_IM	0	Y	0	0
53.71	5371	Laparoscopic repair of diaphragmatic hernia, abdominal approach	ICD9CM_2010_IM	1	Y	0	0
53.72	5372	Other and open repair of diaphragmatic hernia, abdominal approach	ICD9CM_2010_IM	1	Y	0	0
53.75	5375	Repair of diaphragmatic hernia, abdominal approach, not otherwise specified	ICD9CM_2010_IM	1	Y	0	0
53.8	538	Repair of diaphragmatic hernia, thoracic approach	ICD9CM_2010_IM	0	Y	0	0
53.80	5380	Repair of diaphragmatic hernia with thoracic approach, not otherwise specified	ICD9CM_2010_IM	1	Y	0	0
53.81	5381	Plication of the diaphragm	ICD9CM_2010_IM	1	Y	0	0
53.82	5382	Repair of parasternal hernia	ICD9CM_2010_IM	1	Y	0	0
53.83	5383	Laparoscopic repair of diaphragmatic hernia, with thoracic approach	ICD9CM_2010_IM	1	Y	0	0
53.84	5384	Other and open repair of diaphragmatic hernia, with thoracic approach	ICD9CM_2010_IM	1	Y	0	0
53.9	539	Other hernia repair	ICD9CM_2010_IM	1	Y	0	0
54	54	Other operations on abdominal region	ICD9CM_2010_IM	0	Y	0	0
54.0	540	Incision of abdominal wall	ICD9CM_2010_IM	1	Y	0	0
54.1	541	Laparotomy	ICD9CM_2010_IM	0	Y	0	0
54.11	5411	Exploratory laparotomy	ICD9CM_2010_IM	1	Y	0	0
54.12	5412	Reopening of recent laparotomy site	ICD9CM_2010_IM	1	Y	0	0
54.19	5419	Other laparotomy	ICD9CM_2010_IM	1	Y	0	0
54.2	542	Diagnostic procedures of abdominal region	ICD9CM_2010_IM	0	Y	0	0
54.21	5421	Laparoscopy	ICD9CM_2010_IM	1	Y	0	0
54.22	5422	Biopsy of abdominal wall or umbilicus	ICD9CM_2010_IM	1	Y	0	0
54.23	5423	Biopsy of peritoneum	ICD9CM_2010_IM	1	Y	0	0
54.24	5424	Closed [percutaneous] [needle] biopsy of intra-abdominal mass	ICD9CM_2010_IM	1	Y	0	0
54.25	5425	Peritoneal lavage	ICD9CM_2010_IM	1	Y	0	0
54.29	5429	Other diagnostic procedures on abdominal region	ICD9CM_2010_IM	1	Y	0	0
54.3	543	Excision or destruction of lesion or tissue of abdominal wall or umbilicus	ICD9CM_2010_IM	1	Y	0	0
54.4	544	Excision or destruction of peritoneal tissue	ICD9CM_2010_IM	1	Y	0	0
54.5	545	Lysis of peritoneal adhesions	ICD9CM_2010_IM	0	Y	0	0
54.51	5451	Laparoscopic lysis of peritoneal adhesions	ICD9CM_2010_IM	1	Y	0	0
54.59	5459	Other lysis of peritoneal adhesions	ICD9CM_2010_IM	1	Y	0	0
54.6	546	Suture of abdominal wall and peritoneum	ICD9CM_2010_IM	0	Y	0	0
54.61	5461	Reclosure of postoperative disruption of abdominal wall	ICD9CM_2010_IM	1	Y	0	0
54.62	5462	Delayed closure of granulating abdominal wound	ICD9CM_2010_IM	1	Y	0	0
54.63	5463	Other suture of abdominal wall	ICD9CM_2010_IM	1	Y	0	0
54.64	5464	Suture of peritoneum	ICD9CM_2010_IM	1	Y	0	0
54.7	547	Other repair of abdominal wall and peritoneum	ICD9CM_2010_IM	0	Y	0	0
54.71	5471	Repair of gastroschisis	ICD9CM_2010_IM	1	Y	0	0
54.72	5472	Other repair of abdominal wall	ICD9CM_2010_IM	1	Y	0	0
54.73	5473	Other repair of peritoneum	ICD9CM_2010_IM	1	Y	0	0
54.74	5474	Other repair of omentum	ICD9CM_2010_IM	1	Y	0	0
54.75	5475	Other repair of mesentery	ICD9CM_2010_IM	1	Y	0	0
54.9	549	Other operations of abdominal region	ICD9CM_2010_IM	0	Y	0	0
54.91	5491	Percutaneous abdominal drainage	ICD9CM_2010_IM	1	Y	0	0
54.92	5492	Removal of foreign body from peritoneal cavity	ICD9CM_2010_IM	1	Y	0	0
54.93	5493	Creation of cutaneoperitoneal fistula	ICD9CM_2010_IM	1	Y	0	0
54.94	5494	Creation of peritoneovascular shunt	ICD9CM_2010_IM	1	Y	0	0
54.95	5495	Incision of peritoneum	ICD9CM_2010_IM	1	Y	0	0
54.96	5496	Injection of air into peritoneal cavity	ICD9CM_2010_IM	1	Y	0	0
54.97	5497	Injection of locally-acting therapeutic substance into peritoneal cavity	ICD9CM_2010_IM	1	Y	0	0
54.98	5498	Peritoneal dialysis	ICD9CM_2010_IM	1	Y	0	0
54.980	54980	Insertion of peritoneal dialysis catheter with laparoscopy technique (IM)	ICD9CM_2010_IM	1	Y	0	1
54.981	54981	Laparoscopic replacement of indwelling peritoneal catheter for dialysis (IM)	ICD9CM_2010_IM	1	Y	0	1
54.982	54982	Insertion of peritoneal dialysis catheter: peritoneoscopy technique (IM)	ICD9CM_2010_IM	1	Y	0	1
54.983	54983	Insertion of peritoneal dialysis catheter: percutaneous technique (IM)	ICD9CM_2010_IM	1	Y	0	1
54.984	54984	Insertion of peritoneal dialysis catheter: open technique (IM)	ICD9CM_2010_IM	1	Y	0	1
54.99	5499	Other operations of abdominal region	ICD9CM_2010_IM	1	Y	0	0
55	55	Operations on kidney	ICD9CM_2010_IM	0	Y	0	0
55.0	550	Nephrotomy and nephrostomy	ICD9CM_2010_IM	0	Y	0	0
55.01	5501	Nephrotomy	ICD9CM_2010_IM	1	Y	0	0
55.02	5502	Nephrostomy	ICD9CM_2010_IM	1	Y	0	0
55.03	5503	Percutaneous nephrostomy without fragmentation	ICD9CM_2010_IM	1	Y	0	0
55.04	5504	Percutaneous nephrostomy with fragmentation	ICD9CM_2010_IM	1	Y	0	0
55.1	551	Pyelotomy and pyelostomy	ICD9CM_2010_IM	0	Y	0	0
55.11	5511	Pyelotomy	ICD9CM_2010_IM	1	Y	0	0
55.12	5512	Pyelostomy	ICD9CM_2010_IM	1	Y	0	0
55.2	552	Diagnostic procedures on kidney	ICD9CM_2010_IM	0	Y	0	0
55.21	5521	Nephroscopy	ICD9CM_2010_IM	1	Y	0	0
55.22	5522	Pyeloscopy	ICD9CM_2010_IM	1	Y	0	0
55.23	5523	Closed [percutaneous] [needle] biopsy of kidney	ICD9CM_2010_IM	1	Y	0	0
55.24	5524	Open biopsy of kidney	ICD9CM_2010_IM	1	Y	0	0
55.29	5529	Other diagnostic procedures on kidney	ICD9CM_2010_IM	1	Y	0	0
55.3	553	Local excision or destruction of lesion or tissue of kidney	ICD9CM_2010_IM	0	Y	0	0
55.31	5531	Marsupialization of kidney lesion	ICD9CM_2010_IM	1	Y	0	0
55.32	5532	Open ablation of renal lesion or tissue	ICD9CM_2010_IM	1	Y	0	0
55.33	5533	Percutaneous ablation of renal lesion or tissue	ICD9CM_2010_IM	1	Y	0	0
55.34	5534	Laparoscopic ablation of renal lesion or tissue	ICD9CM_2010_IM	1	Y	0	0
55.35	5535	Other and unspecified ablation of renal lesion or tissue	ICD9CM_2010_IM	1	Y	0	0
55.38	5538	Renal cyst laparoscopic excision (IM)	ICD9CM_2010_IM	1	Y	0	1
55.39	5539	Other local destruction or excision of renal lesion or tissue	ICD9CM_2010_IM	1	Y	0	0
55.4	554	Partial nephrectomy	ICD9CM_2010_IM	1	Y	0	0
55.40	5540	Laparoscopic partial nephrectomy (IM)	ICD9CM_2010_IM	1	Y	0	1
55.5	555	Complete nephrectomy	ICD9CM_2010_IM	0	Y	0	0
55.51	5551	Nephroureterectomy	ICD9CM_2010_IM	1	Y	0	0
55.510	55510	Laparoscopic nephroureterectomy (IM)	ICD9CM_2010_IM	1	Y	0	1
55.511	55511	Laparoscopic complete (radical) nephrectomy (IM)	ICD9CM_2010_IM	1	Y	0	1
55.52	5552	Nephrectomy of remaining kidney	ICD9CM_2010_IM	1	Y	0	0
55.520	55520	Living donor nephrectomy (IM)	ICD9CM_2010_IM	1	Y	0	1
55.521	55521	Deceased donor nephrectomy (cadaver) (IM)	ICD9CM_2010_IM	1	Y	0	1
55.53	5553	Removal of transplanted or rejected kidney	ICD9CM_2010_IM	1	Y	0	0
55.54	5554	Bilateral nephrectomy	ICD9CM_2010_IM	1	Y	0	0
55.6	556	Transplant of kidney	ICD9CM_2010_IM	0	Y	0	0
55.61	5561	Renal autotransplantation	ICD9CM_2010_IM	1	Y	0	0
55.69	5569	Other kidney transplantation	ICD9CM_2010_IM	1	Y	0	0
55.7	557	Nephropexy	ICD9CM_2010_IM	1	Y	0	0
55.70	5570	Laparoscopic nephropexy (IM)	ICD9CM_2010_IM	1	Y	0	1
55.8	558	Other repair of kidney	ICD9CM_2010_IM	0	Y	0	0
55.81	5581	Suture of laceration of kidney	ICD9CM_2010_IM	1	Y	0	0
55.82	5582	Closure of nephrostomy and pyelostomy	ICD9CM_2010_IM	1	Y	0	0
55.83	5583	Closure of other fistula of kidney	ICD9CM_2010_IM	1	Y	0	0
55.84	5584	Reduction of torsion of renal pedicle	ICD9CM_2010_IM	1	Y	0	0
55.85	5585	Symphysiotomy for horseshoe kidney	ICD9CM_2010_IM	1	Y	0	0
55.86	5586	Anastomosis of kidney	ICD9CM_2010_IM	1	Y	0	0
55.87	5587	Correction of ureteropelvic junction	ICD9CM_2010_IM	1	Y	0	0
55.88	5588	Laparoscopic pyeloplasty (IM)	ICD9CM_2010_IM	1	Y	0	1
55.89	5589	Other repair of kidney	ICD9CM_2010_IM	1	Y	0	0
55.9	559	Other operations on kidney	ICD9CM_2010_IM	0	Y	0	0
55.91	5591	Decapsulation of kidney	ICD9CM_2010_IM	1	Y	0	0
55.92	5592	Percutaneous aspiration of kidney (pelvis)	ICD9CM_2010_IM	1	Y	0	0
55.93	5593	Replacement of nephrostomy tube	ICD9CM_2010_IM	1	Y	0	0
55.94	5594	Replacement of pyelostomy tube	ICD9CM_2010_IM	1	Y	0	0
55.95	5595	Local perfusion of kidney	ICD9CM_2010_IM	1	Y	0	0
55.96	5596	Other injection of therapeutic substance into kidney	ICD9CM_2010_IM	1	Y	0	0
55.97	5597	Implantation or replacement of mechanical kidney	ICD9CM_2010_IM	1	Y	0	0
55.98	5598	Removal of mechanical kidney	ICD9CM_2010_IM	1	Y	0	0
55.99	5599	Other operations on kidney	ICD9CM_2010_IM	1	Y	0	0
56	56	Operations on ureter	ICD9CM_2010_IM	0	Y	0	0
56.0	560	Transurethral removal of obstruction from ureter and renal pelvis	ICD9CM_2010_IM	1	Y	0	0
56.1	561	Ureteral meatotomy	ICD9CM_2010_IM	1	Y	0	0
56.2	562	Ureterotomy	ICD9CM_2010_IM	1	Y	0	0
56.20	5620	Laparoscopic ureterolithotomy or ureteral exploration (IM)	ICD9CM_2010_IM	1	Y	0	1
56.21	5621	Laparoscopic ureterolithotomy with previous ureteral surgery (IM)	ICD9CM_2010_IM	1	Y	0	1
56.22	5622	Open ureteral exploration (IM)	ICD9CM_2010_IM	1	Y	0	1
56.23	5623	Open ureterolithotomy with previous ureteral surgery (IM)	ICD9CM_2010_IM	1	Y	0	1
56.3	563	Diagnostic procedures on ureter	ICD9CM_2010_IM	0	Y	0	0
56.31	5631	Ureteroscopy	ICD9CM_2010_IM	1	Y	0	0
56.32	5632	Closed percutaneous biopsy of ureter	ICD9CM_2010_IM	1	Y	0	0
56.33	5633	Closed endoscopic biopsy of ureter	ICD9CM_2010_IM	1	Y	0	0
56.34	5634	Open biopsy of ureter	ICD9CM_2010_IM	1	Y	0	0
56.35	5635	Endoscopy (cystoscopy) (looposcopy) of ileal conduit	ICD9CM_2010_IM	1	Y	0	0
56.36	5636	Semi rigid ureterorenoscopy without stone fragmentation (IM)	ICD9CM_2010_IM	1	Y	0	1
56.37	5637	Flexible ureterorenoscopy without stone fragmentation (IM)	ICD9CM_2010_IM	1	Y	0	1
56.39	5639	Other diagnostic procedures on ureter	ICD9CM_2010_IM	1	Y	0	0
56.4	564	Ureterectomy	ICD9CM_2010_IM	0	Y	0	0
56.40	5640	Ureterectomy, not otherwise specified	ICD9CM_2010_IM	1	Y	0	0
56.41	5641	Partial ureterectomy	ICD9CM_2010_IM	1	Y	0	0
56.410	56410	Laparoscopic partial ureterectomy (IM)	ICD9CM_2010_IM	1	Y	0	1
56.42	5642	Total ureterectomy	ICD9CM_2010_IM	1	Y	0	0
56.420	56420	Laparoscopic complete ureterectomy (IM)	ICD9CM_2010_IM	1	Y	0	1
56.43	5643	Endoscopy ureterocele resection (IM)	ICD9CM_2010_IM	1	Y	0	1
56.5	565	Cutaneous uretero-ileostomy	ICD9CM_2010_IM	0	Y	0	0
56.51	5651	Formation of cutaneous uretero-ileostomy	ICD9CM_2010_IM	1	Y	0	0
56.510	56510	Laparoscopic ureter transplantation ino intestine (IM)	ICD9CM_2010_IM	1	Y	0	1
56.52	5652	Revision of cutaneous uretero-ileostomy	ICD9CM_2010_IM	1	Y	0	0
56.6	566	Other external urinary diversion	ICD9CM_2010_IM	0	Y	0	0
56.61	5661	Formation of other cutaneous ureterostomy	ICD9CM_2010_IM	1	Y	0	0
56.610	56610	Laparoscopic ureter transplantation into skin (IM)	ICD9CM_2010_IM	1	Y	0	1
56.62	5662	Revision of other cutaneous ureterostomy	ICD9CM_2010_IM	1	Y	0	0
56.620	56620	Laparoscopic ureterostomy revision (IM)	ICD9CM_2010_IM	1	Y	0	1
56.7	567	Other anastomosis or bypass of ureter	ICD9CM_2010_IM	0	Y	0	0
56.71	5671	Urinary diversion to intestine	ICD9CM_2010_IM	1	Y	0	0
56.72	5672	Revision of ureterointestinal anastomosis	ICD9CM_2010_IM	1	Y	0	0
56.73	5673	Nephrocystanastomosis, not otherwise specified	ICD9CM_2010_IM	1	Y	0	0
56.74	5674	Ureteroneocystostomy	ICD9CM_2010_IM	1	Y	0	0
56.740	56740	Laparoscopic ureteroneocystostomy (IM)	ICD9CM_2010_IM	1	Y	0	1
56.75	5675	Transureteroureterostomy	ICD9CM_2010_IM	1	Y	0	0
56.750	56750	Laparascopic ureteral transplantation into other ureter (IM)	ICD9CM_2010_IM	1	Y	0	1
56.751	56751	Laparoscopic ureteral re-implantation into bladder (IM)	ICD9CM_2010_IM	1	Y	0	1
56.752	56752	Open ureteral re-implantation into bladder (IM)	ICD9CM_2010_IM	1	Y	0	1
56.753	56753	Ureteral re-implantation into bladder with psoas hitch (IM)	ICD9CM_2010_IM	1	Y	0	1
56.79	5679	Other anastomosis or bypass of ureter	ICD9CM_2010_IM	1	Y	0	0
56.8	568	Repair of ureter	ICD9CM_2010_IM	0	Y	0	0
56.81	5681	Lysis of intraluminal adhesions of ureter	ICD9CM_2010_IM	1	Y	0	0
56.82	5682	Suture of laceration of ureter	ICD9CM_2010_IM	1	Y	0	0
56.83	5683	Closure of ureterostomy	ICD9CM_2010_IM	1	Y	0	0
56.84	5684	Closure of other fistula of ureter	ICD9CM_2010_IM	1	Y	0	0
56.85	5685	Ureteropexy	ICD9CM_2010_IM	1	Y	0	0
56.86	5686	Removal of ligature from ureter	ICD9CM_2010_IM	1	Y	0	0
56.87	5687	Laparoscopic divided ureteral repair (IM)	ICD9CM_2010_IM	1	Y	0	1
56.870	56870	Open divided ureteral repair (IM)	ICD9CM_2010_IM	1	Y	0	1
56.89	5689	Other repair of ureter	ICD9CM_2010_IM	1	Y	0	0
56.9	569	Other operations on ureter	ICD9CM_2010_IM	0	Y	0	0
56.91	5691	Dilation of ureteral meatus	ICD9CM_2010_IM	1	Y	0	0
56.910	56910	Endoscopic ureteral dilation (IM)	ICD9CM_2010_IM	1	Y	0	1
56.911	56911	Endoscopic destruction of bladder lesion / tissue (IM)	ICD9CM_2010_IM	1	Y	0	1
56.912	56912	Endoscopic laser destruction of bladder lesion / tissue (IM)	ICD9CM_2010_IM	1	Y	0	1
56.92	5692	Implantation of electronic ureteral stimulator	ICD9CM_2010_IM	1	Y	0	0
56.93	5693	Replacement of electronic ureteral stimulator	ICD9CM_2010_IM	1	Y	0	0
56.94	5694	Removal of electronic ureteral stimulator	ICD9CM_2010_IM	1	Y	0	0
56.95	5695	Ligation of ureter	ICD9CM_2010_IM	1	Y	0	0
56.950	56950	Laparoscopic ligation of ureter (IM)	ICD9CM_2010_IM	1	Y	0	1
56.96	5696	Endoscopic incision of external urethral sphincter (IM)	ICD9CM_2010_IM	1	Y	0	1
56.97	5697	Endoscopic ureteric stent replacement (IM)	ICD9CM_2010_IM	1	Y	0	1
56.99	5699	Other operations on ureter	ICD9CM_2010_IM	1	Y	0	0
57	57	Operations on urinary bladder	ICD9CM_2010_IM	0	Y	0	0
57.0	570	Transurethral clearance of bladder	ICD9CM_2010_IM	1	Y	0	0
57.00	5700	Endoscopic blood clots evacuation from bladder (IM)	ICD9CM_2010_IM	1	Y	0	1
57.1	571	Cystotomy and cystostomy	ICD9CM_2010_IM	0	Y	0	0
57.11	5711	Percutaneous aspiration of bladder	ICD9CM_2010_IM	1	Y	0	0
57.12	5712	Lysis of intraluminal adhesions with incision into bladder	ICD9CM_2010_IM	1	Y	0	0
57.13	5713	Endoscopic bladder neck incision (IM)	ICD9CM_2010_IM	1	Y	0	1
57.17	5717	Percutaneous cystostomy	ICD9CM_2010_IM	1	Y	0	0
57.18	5718	Other suprapubic cystostomy	ICD9CM_2010_IM	1	Y	0	0
57.19	5719	Other cystotomy	ICD9CM_2010_IM	1	Y	0	0
57.190	57190	Laparoscopic cystostomy or cystolithotomy (IM)	ICD9CM_2010_IM	1	Y	0	1
57.2	572	Vesicostomy	ICD9CM_2010_IM	0	Y	0	0
57.21	5721	Vesicostomy	ICD9CM_2010_IM	1	Y	0	0
57.22	5722	Revision or closure of vesicostomy	ICD9CM_2010_IM	1	Y	0	0
57.3	573	Diagnostic procedures on bladder	ICD9CM_2010_IM	0	Y	0	0
57.31	5731	Cystoscopy through artificial stoma	ICD9CM_2010_IM	1	Y	0	0
57.32	5732	Other cystoscopy	ICD9CM_2010_IM	1	Y	0	0
57.33	5733	Closed [transurethral] biopsy of bladder	ICD9CM_2010_IM	1	Y	0	0
57.34	5734	Open biopsy of bladder	ICD9CM_2010_IM	1	Y	0	0
57.39	5739	Other diagnostic procedures on bladder	ICD9CM_2010_IM	1	Y	0	0
57.4	574	Transurethral excision or destruction of bladder tissue	ICD9CM_2010_IM	0	Y	0	0
57.41	5741	Transurethral lysis of intraluminal adhesions	ICD9CM_2010_IM	1	Y	0	0
57.49	5749	Other transurethral excision or destruction of lesion or tissue of bladder	ICD9CM_2010_IM	1	Y	0	0
57.5	575	Other excision or destruction of bladder tissue	ICD9CM_2010_IM	0	Y	0	0
57.51	5751	Excision of urachus	ICD9CM_2010_IM	1	Y	0	0
57.59	5759	Open excision or destruction of other lesion or tissue of bladder	ICD9CM_2010_IM	1	Y	0	0
57.6	576	Partial cystectomy	ICD9CM_2010_IM	1	Y	0	0
57.60	5760	Laparoscopic partial cystectomy (IM)	ICD9CM_2010_IM	1	Y	0	1
57.7	577	Total cystectomy	ICD9CM_2010_IM	0	Y	0	0
57.71	5771	Radical cystectomy	ICD9CM_2010_IM	1	Y	0	0
57.710	57710	Laparoscopic cystectomy (IM)	ICD9CM_2010_IM	1	Y	0	1
57.72	5772	Cystectomy with formation of cutaneous uretero-ileostomy (incontinent intestinal urine reservoir formation) (IM)	ICD9CM_2010_IM	1	Y	0	1
57.73	5773	Cystectomy with laparoscopic ureter transplantation into intestine (IM)	ICD9CM_2010_IM	1	Y	0	1
57.74	5774	Cystectomy with intestinal urinary diversion (continent intestinal urine reservoir formation) (IM)	ICD9CM_2010_IM	1	Y	0	1
57.75	5775	Cystectomy with continent valve formation (IM)	ICD9CM_2010_IM	1	Y	0	1
57.76	5776	Cystectomy with orthotopic neobladder (IM)	ICD9CM_2010_IM	1	Y	0	1
57.77	5777	Repair of bladder exstrophy with osteotomy for bladder exstrophy (IM)	ICD9CM_2010_IM	1	Y	0	1
57.79	5779	Other total cystectomy	ICD9CM_2010_IM	1	Y	0	0
57.790	57790	Laparoscopic other total cystectomy (IM)	ICD9CM_2010_IM	1	Y	0	1
